Service

+---------+----------------------------------------------------------------------------+--------------+---------+----------+---------+-------------+--------+------------------------------------+
|ServiceID|Name                                                                        |EstimationCost|LaborCost|Estimation|LaborTime|HasConditions|Obsolete|Uuid                                |
|79       |435               |Замена шаровой опоры передней нижней левой                        |С демонтажом нижнего рычага                                         |1350.00          |1700                 |1700.00    |60               |1.00000    |80E78715-AFA3-4121-A4EA-9BC82D844222|2499135D-6F7F-4E12-ADEA-5C787429DD75|
|79       |440               |Замена шаровой опоры передней нижней левой                        |Accord CU                                                           |1350.00          |1550                 |1550.00    |60               |1.00000    |80E78715-AFA3-4121-A4EA-9BC82D844222|ABD0F15C-9FFC-4264-8F00-DB7045E83B4F|
|81       |709               |Замена лампы подсветки номера                                     |Демонтаж обшивки двери                                              |200.00           |500                  |1000.00    |30               |0.50000    |2ADF4073-46EC-4881-86F4-8AA1B91304CD|087E3A40-F946-4B67-BFAC-8AFEA35FB406|
|82       |27                |Замена направляющей рейки                                         |HR-V                                                                |800.00           |1450                 |1450.00    |60               |1.00000    |8F935D1D-A7D0-4606-A8DA-BB320A3A1D7F|52F23764-3DB1-4687-8B02-BD7DA6CD579C|
|82       |28                |Замена направляющей рейки                                         |Accord (Европа)                                                     |800.00           |1150                 |2300.00    |30               |0.50000    |8F935D1D-A7D0-4606-A8DA-BB320A3A1D7F|BE52A3B5-1FDD-4352-967A-738F54DAD1CF|
|82       |748               |Замена направляющей рейки                                         |Civic FD                                                            |800.00           |7000                 |1750.00    |240              |4.00000    |8F935D1D-A7D0-4606-A8DA-BB320A3A1D7F|25E2F8AC-9E5A-4EC8-B52D-485EA63F5DDA|
|83       |372               |Чистка печки салона                                               |CF                                                                  |11000.00         |4600                 |1840.00    |150              |2.50000    |EEB48A5D-58EF-4328-990F-F6A52B04B30A|08BE8EA2-6743-4FD9-9816-94FAA8BEB86E|
|84       |809               |Замена пружины задней подвески                                    |ВСЕ FITообразные                                                    |2000.00          |1250                 |1250.00    |60               |1.00000    |C1688D41-594E-4C24-AEFC-C21E6C2083A4|FC23B212-5F03-43C3-8D28-2244D4ADA009|
|87       |703               |Замена пыльника стойки передней правой                            |MDX                                                                 |1800.00          |2300                 |2300.00    |60               |1.00000    |F656B1B7-7E4B-468C-AE4B-17018FCE1A81|6D5FB6A4-054D-40D4-B581-D73323AB34DE|
|87       |781               |Замена пыльника стойки передней правой                            |CU-                                                                 |1800.00          |2000                 |2000.00    |60               |1.00000    |F656B1B7-7E4B-468C-AE4B-17018FCE1A81|54C88CEE-3503-4589-98E8-6CF05A417740|
|90       |29                |Замена комплекта сцепления                                        |Patrol                                                              |8500.00          |9500                 |1900.00    |300              |5.00000    |A5185D90-2BE5-4E28-BB54-1AB6BDD465C4|FFD9C6FF-B8C1-435A-AD18-35A7D04E1203|
|90       |30                |Замена комплекта сцепления                                        |Accord                                                              |8500.00          |9500                 |2375.00    |240              |4.00000    |A5185D90-2BE5-4E28-BB54-1AB6BDD465C4|AE0F3BA7-CD82-473D-A9F9-AFCFB89BEC7D|
|90       |331               |Замена комплекта сцепления                                        |Civic FK РОБОТ                                                      |8500.00          |9500                 |2375.00    |240              |4.00000    |A5185D90-2BE5-4E28-BB54-1AB6BDD465C4|DC779E6F-3B44-4EBB-A858-D65702D4292F|
|90       |334               |Замена комплекта сцепления                                        |K20A - K24A                                                         |8500.00          |9100                 |1820.00    |300              |5.00000    |A5185D90-2BE5-4E28-BB54-1AB6BDD465C4|6EB7713E-1AFB-476B-8E1D-590FBDBD1CA2|
|90       |666               |Замена комплекта сцепления                                        |Subaru                                                              |8500.00          |9200                 |2300.00    |240              |4.00000    |A5185D90-2BE5-4E28-BB54-1AB6BDD465C4|1621E7CF-E08D-40F1-8B79-4DEA7000313B|
|93       |433               |Замена ступичного подшипника, передний правый                     |RA1-4                                                               |1700.00          |2300                 |2300.00    |60               |1.00000    |EC78EB63-E11B-4CFE-85EA-6D0A24A60A7E|CA6F868C-A792-42D0-BEAA-CEE4ED0849A2|
|93       |686               |Замена ступичного подшипника, передний правый                     |Hyundai-KIA                                                         |1700.00          |4300                 |1720.00    |150              |2.50000    |EC78EB63-E11B-4CFE-85EA-6D0A24A60A7E|FF282DBD-BDF5-45D0-922B-54DD2AEBEEC5|
|103      |652               |Замена лампы головного света                                      |Accord CU                                                           |250.00           |500                  |1000.00    |30               |0.50000    |F02EBEFF-785B-4975-BF49-D26225FFB47A|393D8FE5-9195-4A14-BCC8-F00F9B6F926E|
|104      |348               |Замена термостата                                                 |K20A - K24A                                                         |1400.00          |3000                 |2000.00    |90               |1.50000    |89FDDD83-EF8B-49B0-BB85-EE8F0B733F0A|8054A17A-15DF-4215-95E9-A03E35201103|
|105      |31                |Замена подшипников генератора                                     |K20A - K24A                                                         |2600.00          |3200                 |3250.00    |60               |1.00000    |22F89A46-D35D-4576-B4D6-8F03FDE685AE|FFBB2BBE-E357-481C-B2AE-9D6EBD11A260|
|106      |32                |Замена заглушки распредвала                                       |Stream 2WD                                                          |400.00           |900                  |1800.00    |30               |0.50000    |A917D12C-9483-4CB2-BD99-4981F861E10F|4618CAFD-11A4-4F2E-B7C3-FB0B64D6B0F2|
|118      |719               |Замена ремня навесного оборудования                               |Автомобиль с двигателем V6                                          |900.00           |1250                 |2500.00    |30               |0.50000    |C477DDEA-B8BB-4F4C-BA92-6AA32B0FF81B|6CDEF43F-7888-4F6B-A6E1-1490A78E7E1E|
|118      |752               |Замена ремня навесного оборудования                               |KIA Sorento 09- 2.4                                                 |900.00           |1100                 |1100.00    |60               |1.00000    |C477DDEA-B8BB-4F4C-BA92-6AA32B0FF81B|C330195D-032B-443F-9FF4-E9DB7E941044|
|119      |198               |Замена радиатора                                                  |ES8                                                                 |2000.00          |3150                 |2100.00    |90               |1.50000    |1EE8C80C-6855-4093-9845-ACA18661DA02|6A6CC176-D696-47D9-8871-AB70C1F28433|
|119      |229               |Замена радиатора                                                  |CR-V RD5-8                                                          |2000.00          |3800                 |2200.00    |105              |1.75000    |1EE8C80C-6855-4093-9845-ACA18661DA02|8E3EE9B6-ABC1-4F13-A7AE-B3A45F9320AD|
|119      |230               |Замена радиатора                                                  |CR-V RE                                                             |2000.00          |3800                 |2200.00    |105              |1.75000    |1EE8C80C-6855-4093-9845-ACA18661DA02|7E41C63A-E0B6-42C6-A6E4-A42072543744|
|119      |231               |Замена радиатора                                                  |Stream                                                              |2000.00          |3800                 |2200.00    |105              |1.75000    |1EE8C80C-6855-4093-9845-ACA18661DA02|0F410AEF-B0AB-4C51-BA07-FF05D9290B40|
|119      |786               |Замена радиатора                                                  |Civic FD                                                            |2000.00          |3800                 |2200.00    |105              |1.75000    |1EE8C80C-6855-4093-9845-ACA18661DA02|595D42CF-0448-41F0-A3B6-688D570964E0|
|121      |346               |Замена сальников и подшипника насоса ГУР                          |K20A - K24A                                                         |1950.00          |2700                 |1800.00    |90               |1.50000    |BC548B86-238C-4D3D-95BE-5CC240C0B1AF|9970A654-DA06-4E49-B2F0-E2D92E3780E2|
|121      |765               |Замена сальников и подшипника насоса ГУР                          |3S-5S                                                               |1950.00          |2000                 |1640.00    |75               |1.25000    |BC548B86-238C-4D3D-95BE-5CC240C0B1AF|43F9C839-A1F2-4B40-BCDD-49B2D9DB958C|
|122      |37                |Замена верхнего сальника рулевой рейки                            |Inspire                                                             |3400.00          |5300                 |1325.00    |240              |4.00000    |9CC05858-CCFF-494D-843E-9E71A9D73535|1A377AE0-817C-44A1-9364-E094BD09216E|
|122      |347               |Замена верхнего сальника рулевой рейки                            |4WD                                                                 |3400.00          |6500                 |1625.00    |240              |4.00000    |9CC05858-CCFF-494D-843E-9E71A9D73535|9BA0B939-D5BB-4E29-82FB-CA9540A81298|
|122      |456               |Замена верхнего сальника рулевой рейки                            |CR-V RE                                                             |3400.00          |7400                 |1850.00    |240              |4.00000    |9CC05858-CCFF-494D-843E-9E71A9D73535|9FA98574-7FDF-482A-A540-4E944797ED9C|
|126      |38                |Замена прокладки поддона                                          |Inspire                                                             |2300.00          |12000                |2400.00    |300              |5.00000    |DF2BE404-1DCD-4FF1-852B-4C650AA592B1|7B7C4924-D154-4585-8FBB-6BA0A9447578|
|126      |219               |Замена прокладки поддона                                          |Fit 2WD                                                             |2300.00          |3150                 |2100.00    |90               |1.50000    |DF2BE404-1DCD-4FF1-852B-4C650AA592B1|FE6C12C2-D08E-4382-81D1-E192FC28C0A4|
|126      |220               |Замена прокладки поддона                                          |K20A - K24A                                                         |2300.00          |3350                 |1675.00    |120              |2.00000    |DF2BE404-1DCD-4FF1-852B-4C650AA592B1|21E5CC18-57DB-4169-BE3F-F9AC05489366|
|126      |225               |Замена прокладки поддона                                          |4WD                                                                 |2300.00          |4750                 |1900.00    |150              |2.50000    |DF2BE404-1DCD-4FF1-852B-4C650AA592B1|DC83133A-7A1E-48D3-B775-56A60B623AF0|
|126      |364               |Замена прокладки поддона                                          |Fit GE                                                              |2300.00          |4000                 |3200.00    |75               |1.25000    |DF2BE404-1DCD-4FF1-852B-4C650AA592B1|EC8A20C8-2C20-4E29-A351-EF4077788785|
|126      |395               |Замена прокладки поддона                                          |Subaru                                                              |2300.00          |4750                 |1900.00    |150              |2.50000    |DF2BE404-1DCD-4FF1-852B-4C650AA592B1|CF1016CB-6C8C-4AF3-B9F1-AA5F07C34308|
|126      |759               |Замена прокладки поддона                                          |CL7-9                                                               |2300.00          |1700                 |1000.00    |102              |1.70000    |DF2BE404-1DCD-4FF1-852B-4C650AA592B1|61CE4BCE-8DFD-47BD-8B19-9DB6B40F55C8|
|129      |39                |Замена прокладки клапанной крышки                                 |V-образный                                                          |1000.00          |4100                 |5125.00    |48               |0.80000    |F7BB32DE-17A3-4CC6-A4B0-B4FE54471BA8|DDFB53D9-E719-4AF4-AEEB-D344D6DC19FD|
|129      |426               |Замена прокладки клапанной крышки                                 |K20A - K24A                                                         |1000.00          |1600                 |2300.00    |50               |0.83333    |F7BB32DE-17A3-4CC6-A4B0-B4FE54471BA8|3B001E07-9EC1-4DC0-AED5-9D8D0DF8C6DF|
|133      |281               |Замена пыльника ШРУС заднего левого наружнего                     |Fit - HR-V  4WD                                                     |1650.00          |3800                 |1520.00    |150              |2.50000    |83E8F728-8161-427A-BB6A-A5A60DD509E5|F06937D8-E94E-4C8E-80DE-58B2A5789AAD|
|133      |282               |Замена пыльника ШРУС заднего левого наружнего                     |Замена двух пыльников на одном приводе                              |1650.00          |1500                 |1000.00    |90               |1.50000    |83E8F728-8161-427A-BB6A-A5A60DD509E5|E8B46F26-D8C2-48B3-88F1-85A174F9555D|
|133      |798               |Замена пыльника ШРУС заднего левого наружнего                     |Hyundai IX55                                                        |1650.00          |4000                 |3200.00    |75               |1.25000    |83E8F728-8161-427A-BB6A-A5A60DD509E5|D45CE8DD-3702-44D3-893D-08788FC565F7|
|134      |277               |Замена пыльника ШРУС заднего правого наружнего                    |Fit - HR-V  4WD                                                     |1650.00          |3800                 |1520.00    |150              |2.50000    |37224BD5-42B7-4526-BF76-B249F357D1F6|53E65F20-772E-4D93-ABDD-13421143CBDD|
|134      |278               |Замена пыльника ШРУС заднего правого наружнего                    |Замена двух пыльников на одном приводе                              |1650.00          |1500                 |1000.00    |90               |1.50000    |37224BD5-42B7-4526-BF76-B249F357D1F6|0676AF25-6C3C-46E7-A40C-89FE437784FD|
|134      |800               |Замена пыльника ШРУС заднего правого наружнего                    |Hyundai IX55                                                        |1650.00          |4000                 |3200.00    |75               |1.25000    |37224BD5-42B7-4526-BF76-B249F357D1F6|A0759517-2ABE-400A-B2FE-976C8EE18F9B|
|137      |44                |Замена пыльника ШРУС, переднего правого наружнего                 |Hiace                                                               |1650.00          |2850                 |1900.00    |90               |1.50000    |803F56F0-2EC2-4317-B592-97B78347F8A0|C7BD9AB4-2385-4A5F-B28F-B8C2CA9B1E8F|
|137      |717               |Замена пыльника ШРУС, переднего правого наружнего                 |Замена двух пыльников на одном приводе                              |1650.00          |1400                 |2000.00    |42               |0.70000    |803F56F0-2EC2-4317-B592-97B78347F8A0|A07820E7-C96D-471A-9E29-B54590A7FA8D|
|140      |713               |Замена лампы головного света                                      |Solaris                                                             |250.00           |800                  |1600.00    |30               |0.50000    |EC55D2FF-4EFC-4D5A-8B15-5CE48C743A80|81410A1A-755B-4E47-8BFF-2FCDCF9450F4|
|140      |753               |Замена лампы головного света                                      |При замене через подкрылок                                          |250.00           |350                  |1400.00    |15               |0.25000    |EC55D2FF-4EFC-4D5A-8B15-5CE48C743A80|4D1DA17F-7C04-40DF-97FD-6BDCB858C9B4|
|140      |767               |Замена лампы головного света                                      |Avante 11-                                                          |250.00           |400                  |800.00     |30               |0.50000    |EC55D2FF-4EFC-4D5A-8B15-5CE48C743A80|0D3234E6-8F2F-419D-B37D-541720690D3D|
|140      |807               |Замена лампы головного света                                      |Accord CU                                                           |250.00           |500                  |5000.00    |6                |0.10000    |EC55D2FF-4EFC-4D5A-8B15-5CE48C743A80|76C656E8-3F0F-4F23-8766-397ED19575A1|
|147      |46                |Замена шпильки колеса                                             |Step Wagon                                                          |1700.00          |2350                 |1175.00    |120              |2.00000    |F0AF00E8-4E75-43B6-8289-687A830F0D87|DD01DFDE-0639-4067-8F24-157E28A2796D|
|147      |47                |Замена шпильки колеса                                             |Land Cruiser                                                        |1700.00          |4500                 |2000.00    |135              |2.25000    |F0AF00E8-4E75-43B6-8289-687A830F0D87|B7755FB8-CF23-4523-B028-FB100F91C647|
|147      |448               |Замена шпильки колеса                                             |Subaru                                                              |1700.00          |1000                 |2000.00    |30               |0.50000    |F0AF00E8-4E75-43B6-8289-687A830F0D87|A8598BB5-97B4-47C2-B955-5D80EB0546C6|
|151      |48                |Замена передней опоры ДВС                                         |Accord                                                              |1150.00          |4500                 |3000.00    |90               |1.50000    |4BABC0EB-97A5-44F8-97BB-8267D7B364FC|4B539B39-5952-498D-8B6F-DA29709E1D3B|
|151      |49                |Замена передней опоры ДВС                                         |Accord                                                              |1150.00          |1150                 |2300.00    |30               |0.50000    |4BABC0EB-97A5-44F8-97BB-8267D7B364FC|DA761D95-FA04-448C-9460-6E1AFA3F21DC|
|151      |368               |Замена передней опоры ДВС                                         |Odyssey                                                             |1150.00          |4550                 |2275.00    |120              |2.00000    |4BABC0EB-97A5-44F8-97BB-8267D7B364FC|F104DDDC-58CB-4F85-9F99-52DCCCDB97DF|
|151      |464               |Замена передней опоры ДВС                                         |Integra DC5                                                         |1150.00          |1800                 |2250.00    |48               |0.80000    |4BABC0EB-97A5-44F8-97BB-8267D7B364FC|E7B34C52-91DB-4124-953B-F844A9622305|
|151      |472               |Замена передней опоры ДВС                                         |CR-V RD5-8                                                          |1150.00          |2400                 |3125.00    |48               |0.80000    |4BABC0EB-97A5-44F8-97BB-8267D7B364FC|A54C5489-04AC-498F-83E9-70349881D349|
|151      |682               |Замена передней опоры ДВС                                         |Inspire                                                             |1150.00          |4500                 |7500.00    |36               |0.60000    |4BABC0EB-97A5-44F8-97BB-8267D7B364FC|96C91B1D-D54C-45B2-BA28-D6B0F093FB85|
|163      |687               |Установка магнитолы                                               |Кузов RD1 и RD2                                                     |1050.00          |2600                 |1300.00    |120              |2.00000    |3AAB5DED-3DA9-4EEE-8921-0D3910B917C7|AC892B77-2408-47A6-829B-13EB845A55DC|
|165      |351               |Замена передней амортизационной стойки                            |CR-V RE                                                             |1800.00          |2100                 |2100.00    |60               |1.00000    |0FE39F24-3D94-4265-8117-4F054B7402F0|8F4CEE75-0589-4D7C-B3B6-F89B13B2543E|
|165      |352               |Замена передней амортизационной стойки                            |Harrier                                                             |1800.00          |1800                 |2250.00    |48               |0.80000    |0FE39F24-3D94-4265-8117-4F054B7402F0|10307C40-D0CF-44E5-B3DD-7848F6E76AFD|
|165      |377               |Замена передней амортизационной стойки                            |HR-V   StepWGN RF1-2  S-MX                                          |1800.00          |1800                 |2250.00    |48               |0.80000    |0FE39F24-3D94-4265-8117-4F054B7402F0|8C8C9298-8A39-4F15-9E61-C2FAA12E2422|
|165      |454               |Замена передней амортизационной стойки                            |Accord CU                                                           |1800.00          |1900                 |3800.00    |30               |0.50000    |0FE39F24-3D94-4265-8117-4F054B7402F0|D376F788-2A8B-494F-8C03-F5068D2BBE34|
|165      |701               |Замена передней амортизационной стойки                            |MDX                                                                 |1800.00          |2300                 |2300.00    |60               |1.00000    |0FE39F24-3D94-4265-8117-4F054B7402F0|61F3D5A8-0B1C-4DDF-8514-F0935D6D320A|
|166      |739               |Замена тормозного диска                                           |Hyundai-KIA                                                         |1000.00          |1500                 |2000.00    |45               |0.75000    |468672B5-49C1-455C-B85E-8E93A2901976|22B9764E-C384-46B9-82C7-091F059CFD36|
|182      |50                |Замена крестовины кардана                                         |Patrol                                                              |2600.00          |1650                 |3300.00    |30               |0.50000    |8ACDCEFF-EDEA-445A-A0F1-B56008090F39|0BC977BF-1E9F-4A7A-8602-392B1A58A5E6|
|185      |51                |Замена уплотнений рулевой рейки                                   |Accord (Европа)                                                     |7350.00          |9800                 |1960.00    |300              |5.00000    |70F9CD36-0657-4539-892C-BED6A8EA54EB|2AFC6AD9-3B8F-4AA6-89BA-0D35DE425BD8|
|185      |236               |Замена уплотнений рулевой рейки                                   |RA6                                                                 |7350.00          |8500                 |2000.00    |255              |4.25000    |70F9CD36-0657-4539-892C-BED6A8EA54EB|50821476-514D-4482-B67F-853A1C890F19|
|185      |237               |Замена уплотнений рулевой рейки                                   |4WD                                                                 |7350.00          |10900                |2725.00    |240              |4.00000    |70F9CD36-0657-4539-892C-BED6A8EA54EB|74D80EDB-B7CC-44C4-B0BE-DE4D426BA8C8|
|185      |403               |Замена уплотнений рулевой рейки                                   |Subaru                                                              |7350.00          |8500                 |2000.00    |255              |4.25000    |70F9CD36-0657-4539-892C-BED6A8EA54EB|460CE50B-EB9A-48A0-B156-68C5D4DAA43F|
|185      |457               |Замена уплотнений рулевой рейки                                   |CR-V RE                                                             |7350.00          |11650                |2330.00    |300              |5.00000    |70F9CD36-0657-4539-892C-BED6A8EA54EB|09FA0ACA-AFD0-47AA-AB3E-99D73E2FE5C8|
|185      |742               |Замена уплотнений рулевой рейки                                   |Джипы с двигателем V6                                               |7350.00          |9500                 |1520.00    |375              |6.25000    |70F9CD36-0657-4539-892C-BED6A8EA54EB|6BB93F1D-92C1-4A46-B8BF-CC2FD371939D|
|191      |740               |Технологическая мойка                                             |Мойка кузова с протиркой                                            |250.00           |450                  |800.00     |30               |0.50000    |A2DB1FF2-CCFA-44C8-9FC3-5C6B8A9C9B23|095E91A6-9E71-4CE4-A5CB-8A2FBC917A8F|
|191      |761               |Технологическая мойка                                             |Мойка без химии (сбивка наледи и грязи)                             |250.00           |100                  |500.00     |12               |0.20000    |A2DB1FF2-CCFA-44C8-9FC3-5C6B8A9C9B23|E55FF399-642B-493A-9A68-D7A56B072C64|
|194      |52                |Регулировка света фар для прохождения ТО                          |Fit 2WD                                                             |1800.00          |2200                 |4000.00    |33               |0.55000    |CF0F2FB8-F836-4095-B841-2369CD0F1D4A|B5DD75BC-02DB-44E6-AF9C-DA6D4E7220BA|
|194      |53                |Регулировка света фар для прохождения ТО                          |Положения пучка (коррекция)                                         |1800.00          |1400                 |3500.00    |24               |0.40000    |CF0F2FB8-F836-4095-B841-2369CD0F1D4A|9168DEBD-8A24-4229-8119-5B5D80E9149D|
|195      |55                |Замена выходной втулки рулевой рейки                              |Odyssey                                                             |1600.00          |1600                 |2000.00    |48               |0.80000    |34899247-1F28-40AD-A846-6399F9512ACA|8AF6CAF8-4F73-4AB9-B023-098F73B1FBAD|
|195      |200               |Замена выходной втулки рулевой рейки                              |CL7-9                                                               |1600.00          |3800                 |4000.00    |57               |0.95000    |34899247-1F28-40AD-A846-6399F9512ACA|2F0E4C67-1580-4DFF-902E-E28C03FF3D14|
|195      |223               |Замена выходной втулки рулевой рейки                              |CR-V RE                                                             |1600.00          |2600                 |2000.00    |78               |1.30000    |34899247-1F28-40AD-A846-6399F9512ACA|665F5521-3E07-4ED8-8408-A63EC0B9FFB4|
|195      |339               |Замена выходной втулки рулевой рейки                              |CL7-9 электрорейка                                                  |1600.00          |6000                 |4000.00    |90               |1.50000    |34899247-1F28-40AD-A846-6399F9512ACA|FE9297C4-99D0-452B-BF79-059AC20C8FF9|
|195      |340               |Замена выходной втулки рулевой рейки                              |Accord CU                                                           |1600.00          |6000                 |4000.00    |90               |1.50000    |34899247-1F28-40AD-A846-6399F9512ACA|1878E701-1258-48BB-98F9-1F7FB495587D|
|195      |341               |Замена выходной втулки рулевой рейки                              |Civic FD                                                            |1600.00          |11450                |2290.00    |300              |5.00000    |34899247-1F28-40AD-A846-6399F9512ACA|9633B759-4059-4117-9235-97E9317EB486|
|195      |342               |Замена выходной втулки рулевой рейки                              |CR-V RE электрорейка                                                |1600.00          |11450                |2290.00    |300              |5.00000    |34899247-1F28-40AD-A846-6399F9512ACA|EC9D8BD3-F959-41A0-AB5E-544C6EB92E73|
|195      |401               |Замена выходной втулки рулевой рейки                              |Subaru                                                              |1600.00          |2300                 |2300.00    |60               |1.00000    |34899247-1F28-40AD-A846-6399F9512ACA|ACA8A7FE-8515-4208-B162-0EE8DEA18535|
|195      |420               |Замена выходной втулки рулевой рейки                              |Stream                                                              |1600.00          |10750                |2150.00    |300              |5.00000    |34899247-1F28-40AD-A846-6399F9512ACA|69DE6C05-7886-49BB-9F2B-52199AE55FFC|
|195      |468               |Замена выходной втулки рулевой рейки                              |Subaru                                                              |1600.00          |13650                |2275.00    |360              |6.00000    |34899247-1F28-40AD-A846-6399F9512ACA|28552CDB-83D4-46DA-8212-3953FCB13CE6|
|195      |649               |Замена выходной втулки рулевой рейки                              |Outback                                                             |1600.00          |21000                |875.00     |1440             |24.00000   |34899247-1F28-40AD-A846-6399F9512ACA|F755E37C-70EF-4922-8DAA-D3C9811874DF|
|195      |769               |Замена выходной втулки рулевой рейки                              |Toyota электрорейки                                                 |1600.00          |1900                 |2375.00    |48               |0.80000    |34899247-1F28-40AD-A846-6399F9512ACA|43628674-5746-4373-8700-C0D5CC9437E4|
|195      |802               |Замена выходной втулки рулевой рейки                              |Корея электрорейки                                                  |1600.00          |9200                 |2300.00    |240              |4.00000    |34899247-1F28-40AD-A846-6399F9512ACA|6485D475-41DD-455E-805A-52E3A596DE9F|
|198      |56                |Замена правой опоры ДВС                                           |Inspire                                                             |1400.00          |2000                 |2000.00    |60               |1.00000    |CC340C2D-A2F5-48D3-9FD7-B8EE76A17044|3EEC37E0-8D7E-4061-B401-C5EC60B8F60C|
|198      |259               |Замена правой опоры ДВС                                           |Civic FD                                                            |1400.00          |3900                 |1950.00    |120              |2.00000    |CC340C2D-A2F5-48D3-9FD7-B8EE76A17044|B4D07451-CDFA-40C6-A911-83DEA662350A|
|205      |670               |Замена правого переднего привода                                  |Toyota при демонтаже опор ДВС                                       |1700.00          |1700                 |1700.00    |60               |1.00000    |9BD1ED8E-DEEF-4B67-8C2C-2CA7DC193CEE|1C2BBC96-1C5A-4DA1-8FDF-F8181956F3D5|
|209      |249               |Проверка компрессии                                               |J25A                                                                |1150.00          |1700                 |1700.00    |60               |1.00000    |9C6D50C3-E3F8-4C81-B977-6FB503ED28CF|B76B13A4-7C52-4E22-9995-30878C1355ED|
|209      |250               |Проверка компрессии                                               |J30A                                                                |1150.00          |1700                 |1700.00    |60               |1.00000    |9C6D50C3-E3F8-4C81-B977-6FB503ED28CF|5A969583-55E7-45D5-8C98-0A0AA0239C71|
|209      |251               |Проверка компрессии                                               |J32A                                                                |1150.00          |1700                 |1700.00    |60               |1.00000    |9C6D50C3-E3F8-4C81-B977-6FB503ED28CF|21D45C17-2D08-49E0-820B-5868E068B9C5|
|209      |252               |Проверка компрессии                                               |J32A2                                                               |1150.00          |1700                 |1700.00    |60               |1.00000    |9C6D50C3-E3F8-4C81-B977-6FB503ED28CF|AD5BA0BF-70E4-4779-9D18-3385B728C960|
|210      |465               |Замена кислородного датчика                                       |forester SH                                                         |1000.00          |1800                 |2250.00    |48               |0.80000    |16A57F56-6C57-41AF-83DC-77BF2712ADD3|642DBA64-7B10-4B36-92ED-341C742DDC34|
|212      |714               |Замена шкива коленвала                                            |Подольное расположение ДВС                                          |1650.00          |3050                 |1525.00    |120              |2.00000    |7E74A6AB-E825-4821-8B36-52C2BAE89B64|8ED92BE0-C4A4-433A-8E09-3AEE527A33F2|
|214      |775               |Замена переднего нижнего правого рычага                           |CR-V RE                                                             |1600.00          |2200                 |1375.00    |96               |1.60000    |A63CCB3A-768C-4354-9303-42227CFC7FCA|3AC17B8A-EA3D-4218-9FE4-355DF2933E32|
|217      |57                |Замена заднего верхнего правого рычага                            |Step Wagon                                                          |1000.00          |1000                 |2000.00    |30               |0.50000    |55D73C68-C7B5-4FD5-B1D0-6233D19FA55E|1F8EDFC2-462D-4C6C-9B12-238206FB5A07|
|217      |58                |Замена заднего верхнего правого рычага                            |Odyssey                                                             |1000.00          |1000                 |2000.00    |30               |0.50000    |55D73C68-C7B5-4FD5-B1D0-6233D19FA55E|3E02DD84-227F-403E-A480-3796D2281F8B|
|217      |365               |Замена заднего верхнего правого рычага                            |Рычаги с муфтами для развала                                        |1000.00          |1600                 |1600.00    |60               |1.00000    |55D73C68-C7B5-4FD5-B1D0-6233D19FA55E|56CCFDD6-5E30-4F04-AF36-58D7E32F17D2|
|217      |387               |Замена заднего верхнего правого рычага                            |Accord CU                                                           |1000.00          |2500                 |2500.00    |60               |1.00000    |55D73C68-C7B5-4FD5-B1D0-6233D19FA55E|9A9B36AD-2078-41F2-888F-6475C9E7C5FA|
|217      |388               |Замена заднего верхнего правого рычага                            |Forester                                                            |1000.00          |2500                 |3125.00    |48               |0.80000    |55D73C68-C7B5-4FD5-B1D0-6233D19FA55E|28537321-CAF3-4486-87BF-9F258C7DAC8C|
|223      |59                |Замена шланга высокого давления                                   |Odyssey                                                             |2100.00          |2900                 |2900.00    |60               |1.00000    |29FD7359-1816-4AB0-9204-253467E8E737|93E3CEA8-54B6-45D2-AACF-012CD73FD791|
|223      |343               |Замена шланга высокого давления                                   |MDX                                                                 |2100.00          |4500                 |3000.00    |90               |1.50000    |29FD7359-1816-4AB0-9204-253467E8E737|819AD282-2486-46A9-A228-8E897005B8EF|
|223      |449               |Замена шланга высокого давления                                   |CL европа                                                           |2100.00          |4100                 |2562.50    |96               |1.60000    |29FD7359-1816-4AB0-9204-253467E8E737|47E9BB09-16E7-4E31-8EB2-E6744DE3DCC7|
|234      |60                |Замена сайлентблока заднего продольного рычага                    |Toyota при демонтаже опор ДВС                                       |2000.00          |1300                 |2600.00    |30               |0.50000    |12BE2496-0512-46F3-8CBE-119C212DD565|D69DCFF7-B07F-4E21-BA22-3C888F202A1A|
|234      |385               |Замена сайлентблока заднего продольного рычага                    |Subaru 4х вальный                                                   |2000.00          |4600                 |1840.00    |150              |2.50000    |12BE2496-0512-46F3-8CBE-119C212DD565|93DB5D8F-ABED-4080-B1E4-8DDECA9233AF|
|235      |61                |Замена сальника привода, переднего левого                         |С подвесным                                                         |1600.00          |2000                 |2000.00    |60               |1.00000    |50D462A9-74B4-48A0-873F-ABEB11EF86AB|7DBADAD2-FF3C-4E09-8FFF-D381CDA794BE|
|240      |283               |Замена пыльника ШРУС заднего левого внутреннего                   |Замена двух пыльников на одном приводе                              |1650.00          |1500                 |1000.00    |90               |1.50000    |34397EC4-5D1B-45CC-9D46-667A84CBC082|1AB8113E-EDEA-42CD-8727-76A262C9EE0B|
|240      |284               |Замена пыльника ШРУС заднего левого внутреннего                   |Fit - HR-V  4WD                                                     |1650.00          |3800                 |1520.00    |150              |2.50000    |34397EC4-5D1B-45CC-9D46-667A84CBC082|19F6DFAF-3772-49A8-ADEF-EB53363EA0F2|
